id,cltv
91141,100390.48
91142,84901.42
91143,49729.46
91144,43846.75
91145,107128.33
91146,43290.96
91147,96710.50
91148,125230.83
91149,99023.11
91150,80071.19
91151,131609.25
91152,114318.46
91153,44072.35
91154,44080.21
91155,44508.95
91156,44670.19
91157,43287.86
91158,103267.76
91159,81361.39
91160,46517.00
91161,89281.61
91162,45000.86
91163,91169.34
91164,95945.38
91165,44759.88
91166,44244.14
91167,47986.98
91168,45768.08
91169,98362.85
91170,46015.09
91171,77358.14
91172,83255.84
91173,84562.47
91174,88213.85
91175,80213.03
91176,93479.47
91177,44587.93
91178,97100.73
91179,97095.00
91180,90981.03
91181,44655.19
91182,46652.37
91183,83437.51
91184,96486.19
91185,44505.38
91186,130690.93
91187,87092.22
91188,84855.69
91189,89462.72
91190,108567.39
91191,44422.41
91192,102442.58
91193,82710.19
91194,109048.85
91195,96496.94
91196,103003.04
91197,44434.43
91198,89336.02
91199,44333.10
91200,45638.13
91201,90313.77
91202,102703.46
91203,44594.98
91204,104447.04
91205,105507.43
91206,44228.93
91207,45780.90
91208,125446.78
91209,95374.90
91210,90422.75
91211,100390.02
91212,110750.24
91213,90848.18
91214,106737.63
91215,45865.98
91216,91596.37
91217,86706.50
91218,86215.86
91219,46516.94
91220,115474.76
91221,91923.67
91222,46200.39
91223,79418.82
91224,44103.19
91225,44181.57
91226,44091.74
91227,103811.36
91228,108605.31
91229,92482.20
91230,87483.44
91231,77697.06
91232,46099.21
91233,116592.92
91234,96337.88
91235,98465.68
91236,43290.96
91237,94109.86
91238,89437.26
91239,100437.09
91240,113020.98
91241,98995.98
91242,105086.18
91243,138445.94
91244,82228.20
91245,43606.93
91246,46081.73
91247,43778.81
91248,44822.40
91249,127032.48
91250,109387.80
91251,84026.04
91252,91152.08
91253,46061.37
91254,44905.24
91255,45224.03
91256,43662.09
91257,135048.72
91258,45513.66
91259,113423.84
91260,45622.47
91261,79629.29
91262,45996.50
91263,50104.09
91264,91161.01
91265,45182.37
91266,101716.14
91267,43103.53
91268,113735.73
91269,85586.32
91270,123662.20
91271,45042.28
91272,117845.96
91273,79495.71
91274,94163.95
91275,84558.21
91276,101573.68
91277,47146.85
91278,82218.45
91279,95054.71
91280,86341.81
91281,80281.12
91282,108696.19
91283,89329.77
91284,103630.64
91285,79660.94
91286,100517.62
91287,91098.50
91288,86270.83
91289,94798.04
91290,95393.13
91291,48312.70
91292,93036.26
91293,52070.66
91294,47624.25
91295,45658.94
91296,48811.24
91297,126031.58
91298,110214.64
91299,91524.63
91300,96918.51
91301,85680.59
91302,96111.68
91303,45374.60
91304,90156.00
91305,42688.12
91306,95934.27
91307,78617.13
91308,112853.84
91309,93457.96
91310,91718.43
91311,79927.74
91312,45844.82
91313,122859.07
91314,97834.24
91315,79743.73
91316,44387.51
91317,93453.73
91318,90258.88
91319,87852.17
91320,93076.33
91321,92351.91
91322,88363.12
91323,87418.37
91324,47462.48
91325,46683.72
91326,86136.52
91327,104347.12
91328,43702.06
91329,99985.05
91330,79935.41
91331,100186.15
91332,45055.60
91333,44629.78
91334,82540.58
91335,93328.75
91336,89747.42
91337,98840.64
91338,78329.24
91339,45681.94
91340,47688.45
91341,47272.73
91342,86497.20
91343,90508.65
91344,73798.83
91345,95176.72
91346,100557.88
91347,106084.14
91348,99334.20
91349,124823.25
91350,93233.62
91351,97674.53
91352,104896.29
91353,98403.36
91354,88243.27
91355,97243.14
91356,106166.53
91357,79850.34
91358,104440.62
91359,44811.40
91360,44152.35
91361,94870.76
91362,82618.20
91363,51260.17
91364,103433.33
91365,50071.25
91366,110520.07
91367,112343.52
91368,93039.50
91369,91402.47
91370,80671.34
91371,94200.02
91372,46030.76
91373,45778.88
91374,104433.99
91375,92344.92
91376,44803.83
91377,89118.68
91378,44396.08
91379,93475.25
91380,80731.19
91381,47863.67
91382,45738.36
91383,102842.68
91384,86528.35
91385,79765.69
91386,92209.19
91387,86179.23
91388,124339.83
91389,104591.43
91390,44546.11
91391,103782.43
91392,100423.56
91393,110456.32
91394,84129.46
91395,79651.71
91396,108830.09
91397,42598.57
91398,103855.99
91399,87018.15
91400,45051.60
91401,94968.33
91402,43785.35
91403,47118.00
91404,77983.36
91405,97824.11
91406,85917.80
91407,50932.59
91408,48239.07
91409,47826.21
91410,99321.32
91411,97766.65
91412,44333.10
91413,87924.46
91414,84071.21
91415,83220.86
91416,98142.57
91417,48235.49
91418,44956.11
91419,98605.99
91420,95039.91
91421,46137.96
91422,84685.94
91423,97511.51
91424,44546.15
91425,97501.94
91426,103029.08
91427,104130.24
91428,46759.72
91429,110694.60
91430,51397.34
91431,90831.91
91432,84478.53
91433,105634.84
91434,45287.50
91435,83851.43
91436,105724.83
91437,124930.24
91438,84374.42
91439,94545.61
91440,126911.61
91441,46490.14
91442,104816.69
91443,89312.65
91444,100151.79
91445,92291.98
91446,46440.92
91447,44444.06
91448,92428.63
91449,91835.08
91450,95401.61
91451,44094.44
91452,42315.46
91453,99274.63
91454,89782.66
91455,119136.91
91456,87055.34
91457,109283.00
91458,44504.22
91459,44990.30
91460,85991.62
91461,93248.90
91462,99513.57
91463,114503.67
91464,43300.85
91465,92826.83
91466,94603.45
91467,99197.72
91468,47151.01
91469,46358.49
91470,97180.66
91471,85684.57
91472,89208.80
91473,126572.70
91474,94398.27
91475,98522.84
91476,51866.29
91477,114419.94
91478,45550.55
91479,103356.13
91480,94566.40
91481,100540.89
91482,104405.85
91483,94898.23
91484,92085.15
91485,44640.91
91486,87189.07
91487,100255.99
91488,109224.14
91489,85595.43
91490,81013.99
91491,120392.19
91492,44929.66
91493,96472.06
91494,44546.92
91495,91637.47
91496,80774.20
91497,94310.13
91498,106238.08
91499,44727.27
91500,77659.14
91501,98585.70
91502,101966.25
91503,84082.53
91504,114004.59
91505,81255.75
91506,113491.38
91507,114316.83
91508,43570.33
91509,121196.80
91510,95906.77
91511,90606.97
91512,90084.84
91513,44480.41
91514,117949.37
91515,102817.22
91516,88983.13
91517,92954.64
91518,44512.35
91519,96031.51
91520,104974.73
91521,88676.89
91522,44665.52
91523,46304.82
91524,44471.22
91525,117995.01
91526,85552.49
91527,88876.04
91528,99723.35
91529,122974.95
91530,121024.31
91531,45490.22
91532,111236.19
91533,47533.87
91534,114001.83
91535,113553.37
91536,98101.09
91537,49670.77
91538,115442.07
91539,89065.22
91540,99686.69
91541,102936.53
91542,112662.99
91543,102312.52
91544,91024.95
91545,89226.36
91546,92389.03
91547,106248.93
91548,91432.53
91549,46676.81
91550,102056.95
91551,47957.88
91552,81253.36
91553,89027.65
91554,99461.58
91555,87427.67
91556,101563.07
91557,93308.15
91558,98859.43
91559,77092.63
91560,80118.93
91561,117111.53
91562,47448.73
91563,117445.62
91564,47191.75
91565,81970.09
91566,48817.49
91567,45351.02
91568,46903.29
91569,113872.47
91570,96527.26
91571,48726.12
91572,43341.01
91573,47356.09
91574,94110.38
91575,100941.54
91576,47182.56
91577,103952.79
91578,88154.47
91579,46156.08
91580,46424.72
91581,91128.93
91582,123477.14
91583,47137.38
91584,47068.76
91585,44629.78
91586,117262.36
91587,114279.34
91588,88072.00
91589,107861.30
91590,115647.67
91591,46493.57
91592,46531.52
91593,103117.01
91594,83237.47
91595,50831.63
91596,109260.05
91597,85252.05
91598,80148.53
91599,91855.90
91600,82573.97
91601,46036.93
91602,91274.36
91603,105573.56
91604,100973.12
91605,89453.97
91606,77971.51
91607,89894.01
91608,45931.98
91609,44152.35
91610,95876.05
91611,124884.01
91612,87893.52
91613,81587.61
91614,105874.25
91615,116754.72
91616,118612.63
91617,88711.40
91618,104256.59
91619,97989.51
91620,90694.92
91621,44334.85
91622,97200.21
91623,43532.50
91624,89442.69
91625,88699.24
91626,99835.35
91627,100548.35
91628,43771.66
91629,47541.77
91630,46120.02
91631,132203.25
91632,43388.92
91633,115868.46
91634,46975.77
91635,78959.83
91636,45125.22
91637,111306.58
91638,97707.99
91639,46088.21
91640,95710.72
91641,84360.79
91642,119614.79
91643,100658.15
91644,49253.73
91645,47719.29
91646,112796.92
91647,49404.81
91648,43114.64
91649,88034.84
91650,98315.61
91651,47949.23
91652,92250.32
91653,106524.32
91654,85944.94
91655,100562.90
91656,44039.02
91657,44390.31
91658,88948.85
91659,42639.22
91660,49303.84
91661,45397.70
91662,77386.96
91663,45669.84
91664,45912.57
91665,85524.94
91666,92627.44
91667,103549.38
91668,99803.39
91669,100163.19
91670,44963.78
91671,48169.29
91672,91696.93
91673,92646.67
91674,112308.91
91675,44990.30
91676,107866.01
91677,98371.20
91678,109111.53
91679,45370.27
91680,44553.02
91681,132146.27
91682,86775.59
91683,102120.18
91684,51593.58
91685,101228.49
91686,45412.67
91687,44811.40
91688,47343.89
91689,124146.68
91690,48542.75
91691,51208.37
91692,98171.77
91693,45188.49
91694,101232.92
91695,104186.92
91696,97749.80
91697,102401.44
91698,107730.52
91699,47718.40
91700,102527.70
91701,99868.43
91702,93911.77
91703,45051.60
91704,45811.41
91705,100137.47
91706,43884.50
91707,45583.35
91708,109924.03
91709,94181.03
91710,116113.00
91711,106164.07
91712,78285.83
91713,97292.94
91714,44547.31
91715,99719.34
91716,50299.72
91717,87135.24
91718,43740.92
91719,79182.32
91720,112914.90
91721,76823.48
91722,117183.18
91723,102300.41
91724,46597.23
91725,104831.16
91726,46751.80
91727,47112.31
91728,98052.17
91729,48608.82
91730,109560.54
91731,90387.56
91732,89507.71
91733,84946.70
91734,43892.17
91735,103074.92
91736,80577.69
91737,102493.51
91738,84371.48
91739,45667.96
91740,97219.64
91741,94175.87
91742,45983.00
91743,44848.68
91744,77167.49
91745,98981.66
91746,44877.26
91747,123334.15
91748,43172.01
91749,45246.85
91750,42780.54
91751,108258.00
91752,79428.40
91753,45804.67
91754,95176.74
91755,94031.13
91756,114903.43
91757,105042.71
91758,96360.34
91759,129586.82
91760,104170.63
91761,46946.64
91762,45453.33
91763,87057.47
91764,103634.32
91765,43259.47
91766,107283.36
91767,90511.57
91768,100543.05
91769,78454.94
91770,91004.63
91771,88983.06
91772,77576.85
91773,80865.27
91774,77380.67
91775,94309.98
91776,82592.75
91777,104449.90
91778,82716.48
91779,85218.09
91780,104639.41
91781,100891.96
91782,43482.88
91783,97606.59
91784,90577.85
91785,96354.82
91786,45006.08
91787,107520.51
91788,93843.39
91789,43954.15
91790,137373.47
91791,83625.65
91792,87880.67
91793,90586.10
91794,85949.11
91795,47685.69
91796,102623.52
91797,96500.39
91798,92112.03
91799,104223.15
91800,104390.91
91801,45439.81
91802,85319.35
91803,121082.78
91804,93481.71
91805,98893.58
91806,84367.14
91807,83583.78
91808,45477.44
91809,103772.00
91810,99313.11
91811,49478.10
91812,100280.35
91813,84193.40
91814,45337.98
91815,45693.71
91816,96821.14
91817,45780.50
91818,84977.00
91819,43714.43
91820,48507.98
91821,47218.67
91822,84119.21
91823,80120.00
91824,120300.12
91825,46460.51
91826,46475.19
91827,47597.23
91828,98990.68
91829,93717.12
91830,84347.16
91831,94046.88
91832,98166.39
91833,44990.30
91834,49159.50
91835,98001.51
91836,88137.22
91837,76281.72
91838,79900.39
91839,99607.25
91840,44333.10
91841,43098.53
91842,45333.37
91843,45626.25
91844,90188.81
91845,47119.79
91846,44849.52
91847,93356.28
91848,115771.24
91849,83255.84
91850,104053.43
91851,42575.24
91852,99471.84
91853,104536.01
91854,97272.04
91855,80108.84
91856,46628.45
91857,45280.46
91858,102007.92
91859,86230.01
91860,44286.41
91861,45718.08
91862,47216.42
91863,109902.81
91864,93854.62
91865,98397.70
91866,48415.90
91867,87886.13
91868,105263.68
91869,98634.58
91870,93776.84
91871,114647.60
91872,93384.93
91873,80454.16
91874,45323.66
91875,84364.85
91876,46659.31
91877,87249.01
91878,46354.99
91879,44064.11
91880,95832.59
91881,127475.44
91882,99323.30
91883,102010.40
91884,44003.60
91885,44563.84
91886,80297.43
91887,48196.93
91888,94215.74
91889,47712.79
91890,46741.92
91891,106553.22
91892,47187.63
91893,44333.10
91894,46692.59
91895,84518.85
91896,98003.70
91897,89126.53
91898,90411.05
91899,104057.51
91900,84977.00
91901,83237.47
91902,108887.82
91903,107285.04
91904,93485.82
91905,94477.32
91906,95205.51
91907,98100.62
91908,113453.86
91909,112581.43
91910,118959.40
91911,51754.85
91912,108998.07
91913,103964.54
91914,101633.59
91915,115439.20
91916,89778.93
91917,97664.89
91918,47818.74
91919,82688.91
91920,45320.35
91921,44590.58
91922,94716.67
91923,113270.40
91924,113829.53
91925,99185.61
91926,46722.14
91927,102896.59
91928,47038.79
91929,89825.40
91930,104121.86
91931,45551.37
91932,85306.03
91933,98849.02
91934,111939.51
91935,98252.12
91936,120469.04
91937,105873.85
91938,46647.31
91939,83156.38
91940,99585.64
91941,43290.38
91942,87175.09
91943,104263.67
91944,44190.99
91945,89992.66
91946,116609.34
91947,108089.85
91948,46887.42
91949,44501.79
91950,110929.51
91951,90358.31
91952,120042.11
91953,104108.50
91954,89333.19
91955,115954.31
91956,97017.07
91957,91881.59
91958,89767.83
91959,90258.88
91960,51966.42
91961,86215.86
91962,100706.06
91963,121807.26
91964,98567.39
91965,45580.01
91966,98644.55
91967,104031.26
91968,44862.70
91969,45230.57
91970,43062.95
91971,117052.19
91972,93274.72
91973,101987.96
91974,45583.35
91975,99719.30
91976,100028.53
91977,118640.79
91978,45400.99
91979,90054.38
91980,45759.64
91981,97727.33
91982,51250.23
91983,45723.85
91984,93979.47
91985,85027.52
91986,103693.43
91987,42690.65
91988,92003.36
91989,97530.67
91990,45459.48
91991,89133.88
91992,106632.67
91993,46734.65
91994,89013.94
91995,51603.12
91996,47424.69
91997,47069.64
91998,81449.41
91999,44925.70
92000,84687.97
92001,101181.95
92002,94276.45
92003,109709.83
92004,79547.10
92005,81463.28
92006,94915.41
92007,82618.20
92008,96288.28
92009,44219.60
92010,44019.88
92011,91493.97
92012,97028.65
92013,110945.92
92014,44563.23
92015,50364.09
92016,123122.20
92017,44551.01
92018,44533.51
92019,90047.84
92020,42488.73
92021,101488.77
92022,44847.42
92023,84302.58
92024,48929.15
92025,113592.36
92026,102842.37
92027,82755.32
92028,115396.13
92029,106097.84
92030,49874.02
92031,89717.33
92032,103235.43
92033,90000.59
92034,44968.06
92035,95148.91
92036,96425.98
92037,88933.61
92038,44152.35
92039,90375.49
92040,99885.02
92041,45856.37
92042,115074.30
92043,45592.04
92044,90404.14
92045,47518.26
92046,81541.16
92047,102142.21
92048,90311.49
92049,95707.65
92050,118539.60
92051,47218.83
92052,86828.83
92053,46189.86
92054,46518.37
92055,96797.90
92056,82592.75
92057,83380.17
92058,118117.18
92059,99520.22
92060,45101.94
92061,100589.42
92062,84670.12
92063,104034.83
92064,45793.46
92065,99884.79
92066,99710.36
92067,44512.35
92068,84903.12
92069,84938.66
92070,43954.15
92071,49361.86
92072,45051.60
92073,95863.57
92074,110561.03
92075,83656.04
92076,47910.32
92077,45627.76
92078,92660.14
92079,50285.53
92080,108882.28
92081,85496.43
92082,102269.93
92083,103829.79
92084,89894.79
92085,100511.03
92086,43988.19
92087,46377.35
92088,90713.72
92089,100917.86
92090,46171.54
92091,44039.29
92092,44709.80
92093,47169.87
92094,108622.19
92095,43634.15
92096,100343.10
92097,89593.00
92098,45115.90
92099,116540.62
92100,104831.87
92101,46260.77
92102,124416.35
92103,95670.66
92104,46760.63
92105,110353.06
92106,98897.96
92107,44590.58
92108,133107.56
92109,86147.23
92110,47770.24
92111,81842.53
92112,43917.96
92113,93882.34
92114,51140.18
92115,96125.76
92116,94030.01
92117,42173.43
92118,46451.33
92119,85533.37
92120,102608.78
92121,91182.89
92122,43734.58
92123,44377.77
92124,46543.68
92125,99249.01
92126,93807.62
92127,98518.05
92128,88435.28
92129,48817.21
92130,123831.02
92131,101574.49
92132,45687.58
92133,105577.45
92134,43409.79
92135,91637.47
92136,44818.03
92137,80505.47
92138,102828.97
92139,44759.88
92140,92382.19
92141,48571.25
92142,42346.18
92143,96982.75
92144,46473.98
92145,50977.88
92146,110633.00
92147,94876.92
92148,125020.50
92149,102522.81
92150,98046.55
92151,47085.35
92152,103351.78
92153,43110.38
92154,110481.11
92155,105410.49
92156,46418.72
92157,84946.78
92158,43044.83
92159,45076.98
92160,86425.71
92161,46056.88
92162,46937.87
92163,92000.08
92164,83214.24
92165,80267.08
92166,88817.99
92167,46953.00
92168,92351.91
92169,102810.71
92170,96624.70
92171,46808.58
92172,46120.70
92173,44224.68
92174,110228.84
92175,90319.38
92176,100176.79
92177,89951.09
92178,90635.82
92179,91501.80
92180,102157.73
92181,85082.97
92182,82146.96
92183,95223.38
92184,44805.50
92185,44759.88
92186,99810.89
92187,105037.23
92188,115311.33
92189,42212.52
92190,85595.43
92191,112874.71
92192,98208.75
92193,97769.62
92194,44072.35
92195,45644.01
92196,46111.62
92197,98459.50
92198,81962.18
92199,46694.97
92200,44445.87
92201,99822.81
92202,44110.68
92203,132679.60
92204,104500.78
92205,92962.88
92206,102905.41
92207,100161.08
92208,84384.56
92209,45051.60
92210,43954.15
92211,117260.11
92212,49113.37
92213,101422.44
92214,90800.70
92215,81606.04
92216,94746.91
92217,81416.04
92218,97515.23
92219,91614.06
92220,99472.37
92221,112935.40
92222,43814.60
92223,88821.49
92224,43055.95
92225,45839.04
92226,82710.19
92227,94090.11
92228,45439.10
92229,43725.17
92230,51649.20
92231,92588.51
92232,89843.83
92233,91395.24
92234,56368.60
92235,94994.37
92236,111882.65
92237,100630.75
92238,98609.41
92239,100363.37
92240,91896.33
92241,113702.59
92242,107035.52
92243,103636.29
92244,119200.13
92245,95981.42
92246,51564.65
92247,105757.83
92248,122460.76
92249,51997.69
92250,45570.87
92251,94115.32
92252,94773.77
92253,85173.28
92254,83951.96
92255,92347.82
92256,86304.82
92257,93876.91
92258,99185.36
92259,90380.79
92260,86034.01
92261,44128.76
92262,98557.07
92263,43904.86
92264,123705.58
92265,47146.33
92266,93830.49
92267,95856.76
92268,45436.05
92269,46224.82
92270,94180.73
92271,87223.45
92272,42531.45
92273,91837.56
92274,45589.13
92275,99170.07
92276,91651.05
92277,45051.60
92278,77739.66
92279,44996.76
92280,97975.56
92281,77681.58
92282,50865.22
92283,107332.18
92284,103602.18
92285,84095.32
92286,102559.60
92287,106044.73
92288,80192.81
92289,93629.19
92290,45334.99
92291,122793.71
92292,92680.51
92293,110123.91
92294,92332.45
92295,90927.43
92296,76272.18
92297,52100.97
92298,103280.43
92299,46124.66
92300,45499.41
92301,101330.19
92302,97989.51
92303,45315.93
92304,45240.04
92305,118461.44
92306,48230.52
92307,99345.29
92308,88812.80
92309,44602.00
92310,92748.02
92311,103338.26
92312,98919.25
92313,46972.22
92314,88220.55
92315,47699.66
92316,79684.14
92317,88633.68
92318,91565.81
92319,90983.32
92320,102509.54
92321,100746.29
92322,101342.48
92323,97830.15
92324,42971.07
92325,51563.61
92326,78784.79
92327,46580.41
92328,97575.73
92329,80980.73
92330,44758.11
92331,146128.14
92332,44689.79
92333,96517.42
92334,101379.37
92335,112879.78
92336,83255.96
92337,101606.48
92338,106280.27
92339,82155.57
92340,100698.19
92341,42772.21
